x,y,z,field_value_v_m,limit_v_m,percentage_of_limit,status
85.000000,53.000000,1.500000,0.910933,58.336309,1.561520,COMPLIANT
86.000000,53.000000,1.500000,0.903836,58.336309,1.549355,COMPLIANT
87.000000,53.000000,1.500000,0.896822,58.336309,1.537331,COMPLIANT
88.000000,53.000000,1.500000,0.889891,58.336309,1.525450,COMPLIANT
89.000000,53.000000,1.500000,0.883042,58.336309,1.513708,COMPLIANT
90.000000,53.000000,1.500000,0.876273,58.336309,1.502106,COMPLIANT
91.000000,53.000000,1.500000,0.869585,58.336309,1.490640,COMPLIANT
92.000000,53.000000,1.500000,0.862976,58.336309,1.479311,COMPLIANT
93.000000,53.000000,1.500000,0.856445,58.336309,1.468117,COMPLIANT
94.000000,53.000000,1.500000,0.849993,58.336309,1.457056,COMPLIANT
95.000000,53.000000,1.500000,0.843617,58.336309,1.446127,COMPLIANT
96.000000,53.000000,1.500000,0.837318,58.336309,1.435329,COMPLIANT
97.000000,53.000000,1.500000,0.831094,58.336309,1.424659,COMPLIANT
98.000000,53.000000,1.500000,0.824944,58.336309,1.414117,COMPLIANT
99.000000,53.000000,1.500000,0.818868,58.336309,1.403701,COMPLIANT
100.000000,53.000000,1.500000,0.812864,58.336309,1.393410,COMPLIANT
-100.000000,54.000000,1.500000,0.809690,58.336309,1.387969,COMPLIANT
-99.000000,54.000000,1.500000,0.815623,58.336309,1.398140,COMPLIANT
-98.000000,54.000000,1.500000,0.821627,58.336309,1.408431,COMPLIANT
-97.000000,54.000000,1.500000,0.827702,58.336309,1.418846,COMPLIANT
-96.000000,54.000000,1.500000,0.833850,58.336309,1.429384,COMPLIANT
-95.000000,54.000000,1.500000,0.840071,58.336309,1.440048,COMPLIANT
-94.000000,54.000000,1.500000,0.846366,58.336309,1.450839,COMPLIANT
-93.000000,54.000000,1.500000,0.852735,58.336309,1.461758,COMPLIANT
-92.000000,54.000000,1.500000,0.859181,58.336309,1.472806,COMPLIANT
-91.000000,54.000000,1.500000,0.865702,58.336309,1.483985,COMPLIANT
-90.000000,54.000000,1.500000,0.872301,58.336309,1.495296,COMPLIANT
-89.000000,54.000000,1.500000,0.878977,58.336309,1.506740,COMPLIANT
-88.000000,54.000000,1.500000,0.885731,58.336309,1.518319,COMPLIANT
-87.000000,54.000000,1.500000,0.892565,58.336309,1.530034,COMPLIANT
-86.000000,54.000000,1.500000,0.899479,58.336309,1.541885,COMPLIANT
-85.000000,54.000000,1.500000,0.906473,58.336309,1.553874,COMPLIANT
-84.000000,54.000000,1.500000,0.913548,58.336309,1.566002,COMPLIANT
-83.000000,54.000000,1.500000,0.920705,58.336309,1.578270,COMPLIANT
-82.000000,54.000000,1.500000,0.927943,58.336309,1.590679,COMPLIANT
-81.000000,54.000000,1.500000,0.935265,58.336309,1.603229,COMPLIANT
-80.000000,54.000000,1.500000,0.942669,58.336309,1.615921,COMPLIANT
-79.000000,54.000000,1.500000,0.950156,58.336309,1.628757,COMPLIANT
-78.000000,54.000000,1.500000,0.957728,58.336309,1.641735,COMPLIANT
-77.000000,54.000000,1.500000,0.965383,58.336309,1.654858,COMPLIANT
-76.000000,54.000000,1.500000,0.973122,58.336309,1.668125,COMPLIANT
-75.000000,54.000000,1.500000,0.980946,58.336309,1.681536,COMPLIANT
-74.000000,54.000000,1.500000,0.988854,58.336309,1.695092,COMPLIANT
-73.000000,54.000000,1.500000,0.996846,58.336309,1.708792,COMPLIANT
-72.000000,54.000000,1.500000,1.004923,58.336309,1.722637,COMPLIANT
-71.000000,54.000000,1.500000,1.013083,58.336309,1.736626,COMPLIANT
-70.000000,54.000000,1.500000,1.021327,58.336309,1.750758,COMPLIANT
-69.000000,54.000000,1.500000,1.029655,58.336309,1.765033,COMPLIANT
-68.000000,54.000000,1.500000,1.038065,58.336309,1.779450,COMPLIANT
-67.000000,54.000000,1.500000,1.046558,58.336309,1.794007,COMPLIANT
-66.000000,54.000000,1.500000,1.055131,58.336309,1.808704,COMPLIANT
-65.000000,54.000000,1.500000,1.063785,58.336309,1.823539,COMPLIANT
-64.000000,54.000000,1.500000,1.072519,58.336309,1.838510,COMPLIANT
-63.000000,54.000000,1.500000,1.081331,58.336309,1.853615,COMPLIANT
-62.000000,54.000000,1.500000,1.090219,58.336309,1.868852,COMPLIANT
-61.000000,54.000000,1.500000,1.099183,58.336309,1.884218,COMPLIANT
-60.000000,54.000000,1.500000,1.108221,58.336309,1.899710,COMPLIANT
-59.000000,54.000000,1.500000,1.117330,58.336309,1.915325,COMPLIANT
-58.000000,54.000000,1.500000,1.126508,58.336309,1.931058,COMPLIANT
-57.000000,54.000000,1.500000,1.135754,58.336309,1.946907,COMPLIANT
-56.000000,54.000000,1.500000,1.145064,58.336309,1.962867,COMPLIANT
-55.000000,54.000000,1.500000,1.154436,58.336309,1.978933,COMPLIANT
-54.000000,54.000000,1.500000,1.163867,58.336309,1.995099,COMPLIANT
-53.000000,54.000000,1.500000,1.173353,58.336309,2.011360,COMPLIANT
-52.000000,54.000000,1.500000,1.182892,58.336309,2.027711,COMPLIANT
-51.000000,54.000000,1.500000,1.192478,58.336309,2.044143,COMPLIANT
-50.000000,54.000000,1.500000,1.202108,58.336309,2.060651,COMPLIANT
-49.000000,54.000000,1.500000,1.211777,58.336309,2.077226,COMPLIANT
-48.000000,54.000000,1.500000,1.221481,58.336309,2.093861,COMPLIANT
-47.000000,54.000000,1.500000,1.231214,58.336309,2.110546,COMPLIANT
-46.000000,54.000000,1.500000,1.240972,58.336309,2.127272,COMPLIANT
-45.000000,54.000000,1.500000,1.250748,58.336309,2.144030,COMPLIANT
-44.000000,54.000000,1.500000,1.260536,58.336309,2.160808,COMPLIANT
-43.000000,54.000000,1.500000,1.270329,58.336309,2.177596,COMPLIANT
-42.000000,54.000000,1.500000,1.280122,58.336309,2.194382,COMPLIANT
-41.000000,54.000000,1.500000,1.289905,58.336309,2.211154,COMPLIANT
-40.000000,54.000000,1.500000,1.299673,58.336309,2.227897,COMPLIANT
-39.000000,54.000000,1.500000,1.309416,58.336309,2.244599,COMPLIANT
-38.000000,54.000000,1.500000,1.319127,58.336309,2.261245,COMPLIANT
-37.000000,54.000000,1.500000,1.328796,58.336309,2.277820,COMPLIANT
-36.000000,54.000000,1.500000,1.338415,58.336309,2.294308,COMPLIANT
-35.000000,54.000000,1.500000,1.347973,58.336309,2.310693,COMPLIANT
-34.000000,54.000000,1.500000,1.357461,58.336309,2.326958,COMPLIANT
-33.000000,54.000000,1.500000,1.366869,58.336309,2.343084,COMPLIANT
-32.000000,54.000000,1.500000,1.376185,58.336309,2.359053,COMPLIANT
-31.000000,54.000000,1.500000,1.385398,58.336309,2.374847,COMPLIANT
-30.000000,54.000000,1.500000,1.394498,58.336309,2.390446,COMPLIANT
-29.000000,54.000000,1.500000,1.403473,58.336309,2.405830,COMPLIANT
-28.000000,54.000000,1.500000,1.412309,58.336309,2.420978,COMPLIANT
-27.000000,54.000000,1.500000,1.420996,58.336309,2.435869,COMPLIANT
-26.000000,54.000000,1.500000,1.429521,58.336309,2.450482,COMPLIANT
-25.000000,54.000000,1.500000,1.437870,58.336309,2.464794,COMPLIANT
-24.000000,54.000000,1.500000,1.446031,58.336309,2.478784,COMPLIANT
-23.000000,54.000000,1.500000,1.453991,58.336309,2.492429,COMPLIANT
-22.000000,54.000000,1.500000,1.461737,58.336309,2.505707,COMPLIANT
-21.000000,54.000000,1.500000,1.469256,58.336309,2.518596,COMPLIANT
-20.000000,54.000000,1.500000,1.476534,58.336309,2.531072,COMPLIANT
-19.000000,54.000000,1.500000,1.483558,58.336309,2.543113,COMPLIANT
-18.000000,54.000000,1.500000,1.490316,58.336309,2.554696,COMPLIANT
-17.000000,54.000000,1.500000,1.496794,58.336309,2.565801,COMPLIANT
-16.000000,54.000000,1.500000,1.502980,58.336309,2.576405,COMPLIANT
-15.000000,54.000000,1.500000,1.508861,58.336309,2.586487,COMPLIANT
-14.000000,54.000000,1.500000,1.514426,58.336309,2.596026,COMPLIANT
-13.000000,54.000000,1.500000,1.519663,58.336309,2.605003,COMPLIANT
-12.000000,54.000000,1.500000,1.524561,58.336309,2.613399,COMPLIANT
-11.000000,54.000000,1.500000,1.529109,58.336309,2.621195,COMPLIANT
-10.000000,54.000000,1.500000,1.533297,58.336309,2.628375,COMPLIANT
-9.000000,54.000000,1.500000,1.537116,58.336309,2.634922,COMPLIANT
-8.000000,54.000000,1.500000,1.540557,58.336309,2.640821,COMPLIANT
-7.000000,54.000000,1.500000,1.543613,58.336309,2.646059,COMPLIANT
-6.000000,54.000000,1.500000,1.546276,58.336309,2.650624,COMPLIANT
-5.000000,54.000000,1.500000,1.548541,58.336309,2.654506,COMPLIANT
-4.000000,54.000000,1.500000,1.550401,58.336309,2.657694,COMPLIANT
-3.000000,54.000000,1.500000,1.551852,58.336309,2.660182,COMPLIANT
-2.000000,54.000000,1.500000,1.552891,58.336309,2.661963,COMPLIANT
-1.000000,54.000000,1.500000,1.553516,58.336309,2.663034,COMPLIANT
0.000000,54.000000,1.500000,1.553724,58.336309,2.663391,COMPLIANT
1.000000,54.000000,1.500000,1.553516,58.336309,2.663034,COMPLIANT
2.000000,54.000000,1.500000,1.552891,58.336309,2.661963,COMPLIANT
3.000000,54.000000,1.500000,1.551852,58.336309,2.660182,COMPLIANT
4.000000,54.000000,1.500000,1.550401,58.336309,2.657694,COMPLIANT
5.000000,54.000000,1.500000,1.548541,58.336309,2.654506,COMPLIANT
6.000000,54.000000,1.500000,1.546276,58.336309,2.650624,COMPLIANT
7.000000,54.000000,1.500000,1.543613,58.336309,2.646059,COMPLIANT
8.000000,54.000000,1.500000,1.540557,58.336309,2.640821,COMPLIANT
9.000000,54.000000,1.500000,1.537116,58.336309,2.634922,COMPLIANT
10.000000,54.000000,1.500000,1.533297,58.336309,2.628375,COMPLIANT
11.000000,54.000000,1.500000,1.529109,58.336309,2.621195,COMPLIANT
12.000000,54.000000,1.500000,1.524561,58.336309,2.613399,COMPLIANT
13.000000,54.000000,1.500000,1.519663,58.336309,2.605003,COMPLIANT
14.000000,54.000000,1.500000,1.514426,58.336309,2.596026,COMPLIANT
15.000000,54.000000,1.500000,1.508861,58.336309,2.586487,COMPLIANT
16.000000,54.000000,1.500000,1.502980,58.336309,2.576405,COMPLIANT
17.000000,54.000000,1.500000,1.496794,58.336309,2.565801,COMPLIANT
18.000000,54.000000,1.500000,1.490316,58.336309,2.554696,COMPLIANT
19.000000,54.000000,1.500000,1.483558,58.336309,2.543113,COMPLIANT
20.000000,54.000000,1.500000,1.476534,58.336309,2.531072,COMPLIANT
21.000000,54.000000,1.500000,1.469256,58.336309,2.518596,COMPLIANT
22.000000,54.000000,1.500000,1.461737,58.336309,2.505707,COMPLIANT
23.000000,54.000000,1.500000,1.453991,58.336309,2.492429,COMPLIANT
24.000000,54.000000,1.500000,1.446031,58.336309,2.478784,COMPLIANT
25.000000,54.000000,1.500000,1.437870,58.336309,2.464794,COMPLIANT
26.000000,54.000000,1.500000,1.429521,58.336309,2.450482,COMPLIANT
27.000000,54.000000,1.500000,1.420996,58.336309,2.435869,COMPLIANT
28.000000,54.000000,1.500000,1.412309,58.336309,2.420978,COMPLIANT
29.000000,54.000000,1.500000,1.403473,58.336309,2.405830,COMPLIANT
30.000000,54.000000,1.500000,1.394498,58.336309,2.390446,COMPLIANT
31.000000,54.000000,1.500000,1.385398,58.336309,2.374847,COMPLIANT
32.000000,54.000000,1.500000,1.376185,58.336309,2.359053,COMPLIANT
33.000000,54.000000,1.500000,1.366869,58.336309,2.343084,COMPLIANT
34.000000,54.000000,1.500000,1.357461,58.336309,2.326958,COMPLIANT
35.000000,54.000000,1.500000,1.347973,58.336309,2.310693,COMPLIANT
36.000000,54.000000,1.500000,1.338415,58.336309,2.294308,COMPLIANT
37.000000,54.000000,1.500000,1.328796,58.336309,2.277820,COMPLIANT
38.000000,54.000000,1.500000,1.319127,58.336309,2.261245,COMPLIANT
39.000000,54.000000,1.500000,1.309416,58.336309,2.244599,COMPLIANT
40.000000,54.000000,1.500000,1.299673,58.336309,2.227897,COMPLIANT
41.000000,54.000000,1.500000,1.289905,58.336309,2.211154,COMPLIANT
42.000000,54.000000,1.500000,1.280122,58.336309,2.194382,COMPLIANT
43.000000,54.000000,1.500000,1.270329,58.336309,2.177596,COMPLIANT
44.000000,54.000000,1.500000,1.260536,58.336309,2.160808,COMPLIANT
45.000000,54.000000,1.500000,1.250748,58.336309,2.144030,COMPLIANT
46.000000,54.000000,1.500000,1.240972,58.336309,2.127272,COMPLIANT
47.000000,54.000000,1.500000,1.231214,58.336309,2.110546,COMPLIANT
48.000000,54.000000,1.500000,1.221481,58.336309,2.093861,COMPLIANT
49.000000,54.000000,1.500000,1.211777,58.336309,2.077226,COMPLIANT
50.000000,54.000000,1.500000,1.202108,58.336309,2.060651,COMPLIANT
51.000000,54.000000,1.500000,1.192478,58.336309,2.044143,COMPLIANT
52.000000,54.000000,1.500000,1.182892,58.336309,2.027711,COMPLIANT
53.000000,54.000000,1.500000,1.173353,58.336309,2.011360,COMPLIANT
54.000000,54.000000,1.500000,1.163867,58.336309,1.995099,COMPLIANT
55.000000,54.000000,1.500000,1.154436,58.336309,1.978933,COMPLIANT
56.000000,54.000000,1.500000,1.145064,58.336309,1.962867,COMPLIANT
57.000000,54.000000,1.500000,1.135754,58.336309,1.946907,COMPLIANT
58.000000,54.000000,1.500000,1.126508,58.336309,1.931058,COMPLIANT
59.000000,54.000000,1.500000,1.117330,58.336309,1.915325,COMPLIANT
60.000000,54.000000,1.500000,1.108221,58.336309,1.899710,COMPLIANT
61.000000,54.000000,1.500000,1.099183,58.336309,1.884218,COMPLIANT
62.000000,54.000000,1.500000,1.090219,58.336309,1.868852,COMPLIANT
63.000000,54.000000,1.500000,1.081331,58.336309,1.853615,COMPLIANT
64.000000,54.000000,1.500000,1.072519,58.336309,1.838510,COMPLIANT
65.000000,54.000000,1.500000,1.063785,58.336309,1.823539,COMPLIANT
66.000000,54.000000,1.500000,1.055131,58.336309,1.808704,COMPLIANT
67.000000,54.000000,1.500000,1.046558,58.336309,1.794007,COMPLIANT
68.000000,54.000000,1.500000,1.038065,58.336309,1.779450,COMPLIANT
69.000000,54.000000,1.500000,1.029655,58.336309,1.765033,COMPLIANT
70.000000,54.000000,1.500000,1.021327,58.336309,1.750758,COMPLIANT
71.000000,54.000000,1.500000,1.013083,58.336309,1.736626,COMPLIANT
72.000000,54.000000,1.500000,1.004923,58.336309,1.722637,COMPLIANT
73.000000,54.000000,1.500000,0.996846,58.336309,1.708792,COMPLIANT
74.000000,54.000000,1.500000,0.988854,58.336309,1.695092,COMPLIANT
75.000000,54.000000,1.500000,0.980946,58.336309,1.681536,COMPLIANT
76.000000,54.000000,1.500000,0.973122,58.336309,1.668125,COMPLIANT
77.000000,54.000000,1.500000,0.965383,58.336309,1.654858,COMPLIANT
78.000000,54.000000,1.500000,0.957728,58.336309,1.641735,COMPLIANT
79.000000,54.000000,1.500000,0.950156,58.336309,1.628757,COMPLIANT
80.000000,54.000000,1.500000,0.942669,58.336309,1.615921,COMPLIANT
81.000000,54.000000,1.500000,0.935265,58.336309,1.603229,COMPLIANT
82.000000,54.000000,1.500000,0.927943,58.336309,1.590679,COMPLIANT
83.000000,54.000000,1.500000,0.920705,58.336309,1.578270,COMPLIANT
84.000000,54.000000,1.500000,0.913548,58.336309,1.566002,COMPLIANT
85.000000,54.000000,1.500000,0.906473,58.336309,1.553874,COMPLIANT
86.000000,54.000000,1.500000,0.899479,58.336309,1.541885,COMPLIANT
87.000000,54.000000,1.500000,0.892565,58.336309,1.530034,COMPLIANT
88.000000,54.000000,1.500000,0.885731,58.336309,1.518319,COMPLIANT
89.000000,54.000000,1.500000,0.878977,58.336309,1.506740,COMPLIANT
90.000000,54.000000,1.500000,0.872301,58.336309,1.495296,COMPLIANT
91.000000,54.000000,1.500000,0.865702,58.336309,1.483985,COMPLIANT
92.000000,54.000000,1.500000,0.859181,58.336309,1.472806,COMPLIANT
93.000000,54.000000,1.500000,0.852735,58.336309,1.461758,COMPLIANT
94.000000,54.000000,1.500000,0.846366,58.336309,1.450839,COMPLIANT
95.000000,54.000000,1.500000,0.840071,58.336309,1.440048,COMPLIANT
96.000000,54.000000,1.500000,0.833850,58.336309,1.429384,COMPLIANT
97.000000,54.000000,1.500000,0.827702,58.336309,1.418846,COMPLIANT
98.000000,54.000000,1.500000,0.821627,58.336309,1.408431,COMPLIANT
99.000000,54.000000,1.500000,0.815623,58.336309,1.398140,COMPLIANT
100.000000,54.000000,1.500000,0.809690,58.336309,1.387969,COMPLIANT
-100.000000,55.000000,1.500000,0.806495,58.336309,1.382492,COMPLIANT
-99.000000,55.000000,1.500000,0.812357,58.336309,1.392541,COMPLIANT
-98.000000,55.000000,1.500000,0.818289,58.336309,1.402709,COMPLIANT
-97.000000,55.000000,1.500000,0.824290,58.336309,1.412996,COMPLIANT
-96.000000,55.000000,1.500000,0.830361,58.336309,1.423404,COMPLIANT
-95.000000,55.000000,1.500000,0.836504,58.336309,1.433933,COMPLIANT
-94.000000,55.000000,1.500000,0.842718,58.336309,1.444586,COMPLIANT
-93.000000,55.000000,1.500000,0.849005,58.336309,1.455363,COMPLIANT
-92.000000,55.000000,1.500000,0.855366,58.336309,1.466266,COMPLIANT
-91.000000,55.000000,1.500000,0.861800,58.336309,1.477296,COMPLIANT
-90.000000,55.000000,1.500000,0.868309,58.336309,1.488454,COMPLIANT
-89.000000,55.000000,1.500000,0.874893,58.336309,1.499740,COMPLIANT
-88.000000,55.000000,1.500000,0.881553,58.336309,1.511157,COMPLIANT
-87.000000,55.000000,1.500000,0.888290,58.336309,1.522706,COMPLIANT
-86.000000,55.000000,1.500000,0.895104,58.336309,1.534386,COMPLIANT
-85.000000,55.000000,1.500000,0.901996,58.336309,1.546200,COMPLIANT
-84.000000,55.000000,1.500000,0.908966,58.336309,1.558148,COMPLIANT
-83.000000,55.000000,1.500000,0.916015,58.336309,1.570231,COMPLIANT
-82.000000,55.000000,1.500000,0.923142,58.336309,1.582449,COMPLIANT
-81.000000,55.000000,1.500000,0.930350,58.336309,1.594804,COMPLIANT
-80.000000,55.000000,1.500000,0.937637,58.336309,1.607296,COMPLIANT
-79.000000,55.000000,1.500000,0.945004,58.336309,1.619925,COMPLIANT
-78.000000,55.000000,1.500000,0.952452,58.336309,1.632692,COMPLIANT
-77.000000,55.000000,1.500000,0.959981,58.336309,1.645597,COMPLIANT
-76.000000,55.000000,1.500000,0.967590,58.336309,1.658641,COMPLIANT
-75.000000,55.000000,1.500000,0.975280,58.336309,1.671823,COMPLIANT
-74.000000,55.000000,1.500000,0.983050,58.336309,1.685143,COMPLIANT
-73.000000,55.000000,1.500000,0.990902,58.336309,1.698602,COMPLIANT
-72.000000,55.000000,1.500000,0.998833,58.336309,1.712198,COMPLIANT
-71.000000,55.000000,1.500000,1.006845,58.336309,1.725932,COMPLIANT
-70.000000,55.000000,1.500000,1.014937,58.336309,1.739803,COMPLIANT
-69.000000,55.000000,1.500000,1.023108,58.336309,1.753809,COMPLIANT
-68.000000,55.000000,1.500000,1.031357,58.336309,1.767951,COMPLIANT
-67.000000,55.000000,1.500000,1.039685,58.336309,1.782226,COMPLIANT
-66.000000,55.000000,1.500000,1.048089,58.336309,1.796633,COMPLIANT
-65.000000,55.000000,1.500000,1.056570,58.336309,1.811170,COMPLIANT
-64.000000,55.000000,1.500000,1.065126,58.336309,1.825836,COMPLIANT
-63.000000,55.000000,1.500000,1.073755,58.336309,1.840629,COMPLIANT
-62.000000,55.000000,1.500000,1.082456,58.336309,1.855545,COMPLIANT
-61.000000,55.000000,1.500000,1.091229,58.336309,1.870582,COMPLIANT
-60.000000,55.000000,1.500000,1.100070,58.336309,1.885737,COMPLIANT
-59.000000,55.000000,1.500000,1.108978,58.336309,1.901007,COMPLIANT
-58.000000,55.000000,1.500000,1.117950,58.336309,1.916388,COMPLIANT
-57.000000,55.000000,1.500000,1.126985,58.336309,1.931876,COMPLIANT
-56.000000,55.000000,1.500000,1.136080,58.336309,1.947466,COMPLIANT
-55.000000,55.000000,1.500000,1.145231,58.336309,1.963153,COMPLIANT
-54.000000,55.000000,1.500000,1.154436,58.336309,1.978933,COMPLIANT
-53.000000,55.000000,1.500000,1.163692,58.336309,1.994799,COMPLIANT
-52.000000,55.000000,1.500000,1.172995,58.336309,2.010745,COMPLIANT
-51.000000,55.000000,1.500000,1.182340,58.336309,2.026765,COMPLIANT
-50.000000,55.000000,1.500000,1.191725,58.336309,2.042852,COMPLIANT
-49.000000,55.000000,1.500000,1.201144,58.336309,2.058999,COMPLIANT
-48.000000,55.000000,1.500000,1.210593,58.336309,2.075196,COMPLIANT
-47.000000,55.000000,1.500000,1.220066,58.336309,2.091435,COMPLIANT
-46.000000,55.000000,1.500000,1.229559,58.336309,2.107708,COMPLIANT
-45.000000,55.000000,1.500000,1.239065,58.336309,2.124004,COMPLIANT
-44.000000,55.000000,1.500000,1.248579,58.336309,2.140313,COMPLIANT
-43.000000,55.000000,1.500000,1.258095,58.336309,2.156624,COMPLIANT
-42.000000,55.000000,1.500000,1.267605,58.336309,2.172926,COMPLIANT
-41.000000,55.000000,1.500000,1.277102,58.336309,2.189207,COMPLIANT
-40.000000,55.000000,1.500000,1.286580,58.336309,2.205453,COMPLIANT
-39.000000,55.000000,1.500000,1.296029,58.336309,2.221651,COMPLIANT
-38.000000,55.000000,1.500000,1.305443,58.336309,2.237789,COMPLIANT
-37.000000,55.000000,1.500000,1.314813,58.336309,2.253849,COMPLIANT
-36.000000,55.000000,1.500000,1.324129,58.336309,2.269819,COMPLIANT
-35.000000,55.000000,1.500000,1.333382,58.336309,2.285681,COMPLIANT
-34.000000,55.000000,1.500000,1.342563,58.336309,2.301419,COMPLIANT
-33.000000,55.000000,1.500000,1.351662,58.336309,2.317017,COMPLIANT
-32.000000,55.000000,1.500000,1.360669,58.336309,2.332456,COMPLIANT
-31.000000,55.000000,1.500000,1.369572,58.336309,2.347718,COMPLIANT
-30.000000,55.000000,1.500000,1.378362,58.336309,2.362785,COMPLIANT
-29.000000,55.000000,1.500000,1.387026,58.336309,2.377638,COMPLIANT
-28.000000,55.000000,1.500000,1.395554,58.336309,2.392256,COMPLIANT
-27.000000,55.000000,1.500000,1.403933,58.336309,2.406620,COMPLIANT
-26.000000,55.000000,1.500000,1.412153,58.336309,2.420710,COMPLIANT
-25.000000,55.000000,1.500000,1.420200,58.336309,2.434504,COMPLIANT
-24.000000,55.000000,1.500000,1.428062,58.336309,2.447982,COMPLIANT
-23.000000,55.000000,1.500000,1.435728,58.336309,2.461122,COMPLIANT
-22.000000,55.000000,1.500000,1.443184,58.336309,2.473903,COMPLIANT
-21.000000,55.000000,1.500000,1.450418,58.336309,2.486305,COMPLIANT
-20.000000,55.000000,1.500000,1.457419,58.336309,2.498305,COMPLIANT
-19.000000,55.000000,1.500000,1.464172,58.336309,2.509882,COMPLIANT
-18.000000,55.000000,1.500000,1.470667,58.336309,2.521015,COMPLIANT
-17.000000,55.000000,1.500000,1.476892,58.336309,2.531685,COMPLIANT
-16.000000,55.000000,1.500000,1.482833,58.336309,2.541870,COMPLIANT
-15.000000,55.000000,1.500000,1.488480,58.336309,2.551550,COMPLIANT
-14.000000,55.000000,1.500000,1.493822,58.336309,2.560707,COMPLIANT
-13.000000,55.000000,1.500000,1.498847,58.336309,2.569321,COMPLIANT
